,id,listing_url,latitude,longitude,neighbourhood_group_cleansed
21623,845902850316306062,https://www.airbnb.com/rooms/845902850316306062,40.66706212929012,-73.93045056914146,Brooklyn
21626,51715054,https://www.airbnb.com/rooms/51715054,40.7286,-73.95251,Brooklyn
21627,51727600,https://www.airbnb.com/rooms/51727600,40.7796,-73.92024,Queens
21628,54256185,https://www.airbnb.com/rooms/54256185,40.65763,-73.9501,Brooklyn
21629,53655582,https://www.airbnb.com/rooms/53655582,40.7028,-73.90389,Queens
21630,49806254,https://www.airbnb.com/rooms/49806254,40.71139,-73.94746,Brooklyn
21631,8294525,https://www.airbnb.com/rooms/8294525,40.62054,-73.99828,Brooklyn
21636,54320014,https://www.airbnb.com/rooms/54320014,40.71866226196289,-73.95182037353516,Brooklyn
21638,9110077,https://www.airbnb.com/rooms/9110077,40.70436,-73.94207,Brooklyn
21639,9151677,https://www.airbnb.com/rooms/9151677,40.68623,-73.9674,Brooklyn
21640,9349116,https://www.airbnb.com/rooms/9349116,40.71749,-73.95269,Brooklyn
21641,9479084,https://www.airbnb.com/rooms/9479084,40.71333,-73.99513,Manhattan
21642,9393332,https://www.airbnb.com/rooms/9393332,40.66814,-73.99156,Brooklyn
21644,9616453,https://www.airbnb.com/rooms/9616453,40.8085,-73.95806,Manhattan
21645,9733227,https://www.airbnb.com/rooms/9733227,40.71971,-73.95561,Brooklyn
21646,10247799,https://www.airbnb.com/rooms/10247799,40.70743,-73.96069,Brooklyn
21647,10070235,https://www.airbnb.com/rooms/10070235,40.81501,-73.94118,Manhattan
21648,10117624,https://www.airbnb.com/rooms/10117624,40.71986,-73.95368,Brooklyn
21649,10134285,https://www.airbnb.com/rooms/10134285,40.71615,-73.99539,Manhattan
21650,9918524,https://www.airbnb.com/rooms/9918524,40.80756,-73.96724,Manhattan
21651,10540337,https://www.airbnb.com/rooms/10540337,40.83493,-73.94952,Manhattan
21652,12941306,https://www.airbnb.com/rooms/12941306,40.67354,-73.96207,Brooklyn
21654,13023771,https://www.airbnb.com/rooms/13023771,40.65761,-73.95255,Brooklyn
21656,13060456,https://www.airbnb.com/rooms/13060456,40.69453,-73.96259,Brooklyn
21657,12145887,https://www.airbnb.com/rooms/12145887,40.8221,-73.95514,Manhattan
21658,13164373,https://www.airbnb.com/rooms/13164373,40.85678,-73.93673,Manhattan
21660,601295190436961230,https://www.airbnb.com/rooms/601295190436961230,40.70095,-73.99086,Brooklyn
21661,13192379,https://www.airbnb.com/rooms/13192379,40.85127,-73.93056,Manhattan
21662,11212414,https://www.airbnb.com/rooms/11212414,40.82485,-73.93774,Manhattan
21664,13416840,https://www.airbnb.com/rooms/13416840,40.69923,-73.98295,Brooklyn
21666,11503509,https://www.airbnb.com/rooms/11503509,40.80819,-73.96706,Manhattan
21667,12090887,https://www.airbnb.com/rooms/12090887,40.81508,-73.95985,Manhattan
21669,13316028,https://www.airbnb.com/rooms/13316028,40.72635,-73.95431,Brooklyn
21670,1028814409197583111,https://www.airbnb.com/rooms/1028814409197583111,40.7383733,-73.9967525,Manhattan
21671,13731797,https://www.airbnb.com/rooms/13731797,40.82568,-73.94365,Manhattan
21673,13632841,https://www.airbnb.com/rooms/13632841,40.72919,-73.99166,Manhattan
21677,1781786,https://www.airbnb.com/rooms/1781786,40.80581,-73.95569,Manhattan
21682,42640224,https://www.airbnb.com/rooms/42640224,40.7625,-73.98161,Manhattan
21685,30387377,https://www.airbnb.com/rooms/30387377,40.7419438,-73.994993,Manhattan
21687,14037145,https://www.airbnb.com/rooms/14037145,40.67035,-73.92611,Brooklyn
21688,22360216,https://www.airbnb.com/rooms/22360216,40.71361,-73.99513,Manhattan
21689,14633324,https://www.airbnb.com/rooms/14633324,40.71161,-73.96367,Brooklyn
21694,13915004,https://www.airbnb.com/rooms/13915004,40.80454,-73.95593,Manhattan
21695,15493595,https://www.airbnb.com/rooms/15493595,40.6853,-73.96313,Brooklyn
21696,625945286123857493,https://www.airbnb.com/rooms/625945286123857493,40.69627,-73.97207,Brooklyn
21698,14744735,https://www.airbnb.com/rooms/14744735,40.7287,-73.94197,Brooklyn
21699,14769785,https://www.airbnb.com/rooms/14769785,40.67148,-73.92505,Brooklyn
21700,14951904,https://www.airbnb.com/rooms/14951904,40.80189,-73.95946,Manhattan
21701,15261353,https://www.airbnb.com/rooms/15261353,40.74417,-73.97847,Manhattan
21702,16487043,https://www.airbnb.com/rooms/16487043,40.72963,-73.97682,Manhattan
21704,16219145,https://www.airbnb.com/rooms/16219145,40.68842,-73.97273,Brooklyn
21708,16683931,https://www.airbnb.com/rooms/16683931,40.75367,-73.88735,Queens
21710,16779831,https://www.airbnb.com/rooms/16779831,40.69479,-73.96424,Brooklyn
21711,18996738,https://www.airbnb.com/rooms/18996738,40.67256,-73.9535,Brooklyn
21715,19246490,https://www.airbnb.com/rooms/19246490,40.68232,-73.9637,Brooklyn
21716,19455757,https://www.airbnb.com/rooms/19455757,40.66821,-73.98547,Brooklyn
21718,19638414,https://www.airbnb.com/rooms/19638414,40.85096,-73.93422,Manhattan
21719,19623349,https://www.airbnb.com/rooms/19623349,40.6757,-73.93539,Brooklyn
21720,18353019,https://www.airbnb.com/rooms/18353019,40.74321,-73.78946,Queens
21721,19701913,https://www.airbnb.com/rooms/19701913,40.80503,-73.95569,Manhattan
21722,19998416,https://www.airbnb.com/rooms/19998416,40.67505,-73.9553,Brooklyn
21723,20302347,https://www.airbnb.com/rooms/20302347,40.71488,-73.94091,Brooklyn
21724,20331717,https://www.airbnb.com/rooms/20331717,40.73859,-73.98253,Manhattan
21725,20495736,https://www.airbnb.com/rooms/20495736,40.70779,-73.94298,Brooklyn
21726,20572019,https://www.airbnb.com/rooms/20572019,40.6661,-73.94172,Brooklyn
21727,20235701,https://www.airbnb.com/rooms/20235701,40.83169,-73.94749,Manhattan
21728,19766555,https://www.airbnb.com/rooms/19766555,40.71484,-73.94615,Brooklyn
21730,689145183614237359,https://www.airbnb.com/rooms/689145183614237359,40.72149,-73.94214,Brooklyn
21731,19866106,https://www.airbnb.com/rooms/19866106,40.71318,-73.94887,Brooklyn
21732,19864245,https://www.airbnb.com/rooms/19864245,40.71553,-73.94671,Brooklyn
21733,20679565,https://www.airbnb.com/rooms/20679565,40.721,-73.94942,Brooklyn
21734,20947070,https://www.airbnb.com/rooms/20947070,40.73837,-73.97395,Manhattan
21735,659969149413779138,https://www.airbnb.com/rooms/659969149413779138,40.81199,-73.96027,Manhattan
21736,741377089012738867,https://www.airbnb.com/rooms/741377089012738867,40.80301,-73.96213,Manhattan
21737,748597825979840821,https://www.airbnb.com/rooms/748597825979840821,40.7213,-73.9533,Brooklyn
21741,21815842,https://www.airbnb.com/rooms/21815842,40.68743,-73.96214,Brooklyn
21742,21851016,https://www.airbnb.com/rooms/21851016,40.67313,-73.95636,Brooklyn
21747,34544360,https://www.airbnb.com/rooms/34544360,40.74091,-73.98078,Manhattan
21750,763170185660414370,https://www.airbnb.com/rooms/763170185660414370,40.64222,-73.98156,Brooklyn
21752,22453638,https://www.airbnb.com/rooms/22453638,40.71099,-73.96241,Brooklyn
21754,24230591,https://www.airbnb.com/rooms/24230591,40.74372,-73.97745,Manhattan
21755,22337162,https://www.airbnb.com/rooms/22337162,40.70263,-73.94498,Brooklyn
21756,5363874,https://www.airbnb.com/rooms/5363874,40.74259,-73.97949,Manhattan
21757,24945710,https://www.airbnb.com/rooms/24945710,40.70118,-73.90108,Queens
21758,22483776,https://www.airbnb.com/rooms/22483776,40.74915,-73.90122,Queens
21760,784840483028971030,https://www.airbnb.com/rooms/784840483028971030,40.76571,-73.87404,Queens
21761,28340434,https://www.airbnb.com/rooms/28340434,40.6633,-73.75727,Queens
21762,28561195,https://www.airbnb.com/rooms/28561195,40.69686,-73.99636,Brooklyn
21764,28987503,https://www.airbnb.com/rooms/28987503,40.74653,-73.90847,Queens
21765,572326531219816196,https://www.airbnb.com/rooms/572326531219816196,40.760596,-73.99628,Manhattan
21766,30112494,https://www.airbnb.com/rooms/30112494,40.82394,-73.95342,Manhattan
21767,30294304,https://www.airbnb.com/rooms/30294304,40.71107,-73.95821,Brooklyn
21768,25263845,https://www.airbnb.com/rooms/25263845,40.85137,-73.94066,Manhattan
21771,30071972,https://www.airbnb.com/rooms/30071972,40.70713,-73.94156,Brooklyn
21772,26988903,https://www.airbnb.com/rooms/26988903,40.72152,-73.94067,Brooklyn
21773,800585614646431262,https://www.airbnb.com/rooms/800585614646431262,40.69190757253913,-73.98624751882485,Brooklyn
21775,30768969,https://www.airbnb.com/rooms/30768969,40.70724,-73.94157,Brooklyn
21776,30935679,https://www.airbnb.com/rooms/30935679,40.82098,-73.93852,Manhattan
21777,800620149781852857,https://www.airbnb.com/rooms/800620149781852857,40.8361122786363,-73.91097232757606,Bronx
21778,27110090,https://www.airbnb.com/rooms/27110090,40.83808,-73.94486,Manhattan
21781,27906043,https://www.airbnb.com/rooms/27906043,40.70639,-73.91171,Queens
21782,35719652,https://www.airbnb.com/rooms/35719652,40.80404,-73.95159,Manhattan
21783,31958064,https://www.airbnb.com/rooms/31958064,40.71455,-73.93874,Brooklyn
21786,31828528,https://www.airbnb.com/rooms/31828528,40.73395,-73.95301,Brooklyn
21789,34809828,https://www.airbnb.com/rooms/34809828,40.73329,-73.89421,Queens
21790,33858603,https://www.airbnb.com/rooms/33858603,40.817,-73.94665,Manhattan
21792,34094976,https://www.airbnb.com/rooms/34094976,40.8052,-73.9645,Manhattan
21793,32338134,https://www.airbnb.com/rooms/32338134,40.72785,-73.95013,Brooklyn
21794,32764445,https://www.airbnb.com/rooms/32764445,40.83451,-73.94116,Manhattan
21795,34866447,https://www.airbnb.com/rooms/34866447,40.66487,-73.93006,Brooklyn
21796,34862591,https://www.airbnb.com/rooms/34862591,40.70619,-73.93318,Brooklyn
21797,34346014,https://www.airbnb.com/rooms/34346014,40.71178,-73.95041,Brooklyn
21798,36593314,https://www.airbnb.com/rooms/36593314,40.71866,-73.96393,Brooklyn
21802,18893778,https://www.airbnb.com/rooms/18893778,40.74265,-73.98138,Manhattan
21805,39335757,https://www.airbnb.com/rooms/39335757,40.7135,-73.94792,Brooklyn
21806,37732641,https://www.airbnb.com/rooms/37732641,40.70801,-73.95435,Brooklyn
21808,39385381,https://www.airbnb.com/rooms/39385381,40.85345,-73.92862,Manhattan
21809,37534417,https://www.airbnb.com/rooms/37534417,40.70721,-73.90016,Queens
21810,38392995,https://www.airbnb.com/rooms/38392995,40.89775,-73.84696,Bronx
21811,39464274,https://www.airbnb.com/rooms/39464274,40.71268,-73.94042,Brooklyn
21812,40086915,https://www.airbnb.com/rooms/40086915,40.67573,-73.95885,Brooklyn
21813,38816761,https://www.airbnb.com/rooms/38816761,40.70358,-73.98246,Brooklyn
21817,40403226,https://www.airbnb.com/rooms/40403226,40.67546,-73.93034,Brooklyn
21818,825659657962304806,https://www.airbnb.com/rooms/825659657962304806,40.72212574268237,-73.81172382591178,Queens
21820,40952752,https://www.airbnb.com/rooms/40952752,40.70852,-73.96133,Brooklyn
21821,38853605,https://www.airbnb.com/rooms/38853605,40.84997,-73.90533,Bronx
21822,30388750,https://www.airbnb.com/rooms/30388750,40.75262,-73.989752,Manhattan
21823,52107496,https://www.airbnb.com/rooms/52107496,40.74363,-73.98137,Manhattan
21825,44072324,https://www.airbnb.com/rooms/44072324,40.68734,-73.97742,Brooklyn
21830,20913,https://www.airbnb.com/rooms/20913,40.70967,-73.95922,Brooklyn
21831,45633763,https://www.airbnb.com/rooms/45633763,40.83816,-73.92401,Bronx
21834,863746617249208195,https://www.airbnb.com/rooms/863746617249208195,40.75983607157964,-73.98589040747406,Manhattan
21835,60673,https://www.airbnb.com/rooms/60673,40.81562,-73.94674,Manhattan
21837,48290153,https://www.airbnb.com/rooms/48290153,40.71269,-73.94704,Brooklyn
21838,173151,https://www.airbnb.com/rooms/173151,40.72852,-73.95655,Brooklyn
21839,253842,https://www.airbnb.com/rooms/253842,40.73756,-73.9535,Brooklyn
21841,310325,https://www.airbnb.com/rooms/310325,40.82359,-73.94601,Manhattan
21842,258740,https://www.airbnb.com/rooms/258740,40.81847,-73.94623,Manhattan
21844,48622476,https://www.airbnb.com/rooms/48622476,40.59333,-73.79647,Queens
21845,2165933,https://www.airbnb.com/rooms/2165933,40.76196,-73.98377,Manhattan
21846,42484276,https://www.airbnb.com/rooms/42484276,40.71201,-73.96093,Brooklyn
21847,42764053,https://www.airbnb.com/rooms/42764053,40.84309,-73.94251,Manhattan
21848,1832120,https://www.airbnb.com/rooms/1832120,40.71084,-73.96401,Brooklyn
21850,1934765,https://www.airbnb.com/rooms/1934765,40.83645,-73.86634,Bronx
21852,1215836,https://www.airbnb.com/rooms/1215836,40.67394,-73.95951,Brooklyn
21853,3624653,https://www.airbnb.com/rooms/3624653,40.71424,-73.96259,Brooklyn
21854,3860899,https://www.airbnb.com/rooms/3860899,40.70684,-73.94227,Brooklyn
21855,2592533,https://www.airbnb.com/rooms/2592533,40.71001,-73.95032,Brooklyn
21856,4504353,https://www.airbnb.com/rooms/4504353,40.67715,-73.95816,Brooklyn
21857,2926030,https://www.airbnb.com/rooms/2926030,40.84327,-73.9392,Manhattan
21858,3593821,https://www.airbnb.com/rooms/3593821,40.71516,-73.94688,Brooklyn
21862,3808405,https://www.airbnb.com/rooms/3808405,40.75914,-73.96119,Manhattan
21866,49756129,https://www.airbnb.com/rooms/49756129,40.6602,-73.89424,Brooklyn
21867,3869762,https://www.airbnb.com/rooms/3869762,40.78124,-73.95227,Manhattan
21868,3928241,https://www.airbnb.com/rooms/3928241,40.71957,-73.9863,Manhattan
21869,3971948,https://www.airbnb.com/rooms/3971948,40.68316,-73.96163,Brooklyn
21870,4003515,https://www.airbnb.com/rooms/4003515,40.704,-73.89389,Queens
21871,4695408,https://www.airbnb.com/rooms/4695408,40.84533,-73.93701,Manhattan
21872,4678795,https://www.airbnb.com/rooms/4678795,40.68479,-73.95732,Brooklyn
21875,4724943,https://www.airbnb.com/rooms/4724943,40.67171,-73.94382,Brooklyn
21876,4853287,https://www.airbnb.com/rooms/4853287,40.71026,-73.9509,Brooklyn
21877,4587905,https://www.airbnb.com/rooms/4587905,40.72215,-73.95004,Brooklyn
21878,4774763,https://www.airbnb.com/rooms/4774763,40.66947,-73.95843,Brooklyn
21882,4349695,https://www.airbnb.com/rooms/4349695,40.64366,-73.95924,Brooklyn
21884,4901269,https://www.airbnb.com/rooms/4901269,40.69287,-73.99504,Brooklyn
21885,5413565,https://www.airbnb.com/rooms/5413565,40.70794,-73.93486,Brooklyn
21886,4204988,https://www.airbnb.com/rooms/4204988,40.72626,-73.99173,Manhattan
21888,4383734,https://www.airbnb.com/rooms/4383734,40.69435,-73.91852,Brooklyn
21890,5623799,https://www.airbnb.com/rooms/5623799,40.82407,-73.94316,Manhattan
21892,4446178,https://www.airbnb.com/rooms/4446178,40.63971,-73.96817,Brooklyn
21894,2728293,https://www.airbnb.com/rooms/2728293,40.72348,-73.98395,Manhattan
21895,2723554,https://www.airbnb.com/rooms/2723554,40.73877,-73.99637,Manhattan
21896,2723338,https://www.airbnb.com/rooms/2723338,40.69068,-73.92786,Brooklyn
21898,4498798,https://www.airbnb.com/rooms/4498798,40.75656,-73.99928,Manhattan
21899,4629726,https://www.airbnb.com/rooms/4629726,40.70705,-73.83346,Queens
21900,27273414,https://www.airbnb.com/rooms/27273414,40.74858,-73.82934,Queens
21901,2882666,https://www.airbnb.com/rooms/2882666,40.7995,-73.96466,Manhattan
21904,2788298,https://www.airbnb.com/rooms/2788298,40.68931,-73.98073,Brooklyn
21905,48919541,https://www.airbnb.com/rooms/48919541,40.71907,-73.95506,Brooklyn
21907,2793740,https://www.airbnb.com/rooms/2793740,40.72078,-73.98276,Manhattan
21908,2821079,https://www.airbnb.com/rooms/2821079,40.7779,-73.98199,Manhattan
21909,572328741163521340,https://www.airbnb.com/rooms/572328741163521340,40.7483335,-73.98094040000001,Manhattan
21910,3145484,https://www.airbnb.com/rooms/3145484,40.68535,-73.95396,Brooklyn
21911,2978421,https://www.airbnb.com/rooms/2978421,40.7148,-73.98887,Manhattan
21912,3121176,https://www.airbnb.com/rooms/3121176,40.71617,-73.95944,Brooklyn
21913,19028078,https://www.airbnb.com/rooms/19028078,40.67087,-73.87824,Brooklyn
21914,3386746,https://www.airbnb.com/rooms/3386746,40.6482,-73.97486,Brooklyn
21915,3114929,https://www.airbnb.com/rooms/3114929,40.8187,-73.93836,Manhattan
21916,891826372390355580,https://www.airbnb.com/rooms/891826372390355580,40.7844717,-73.85340479999999,Queens
21918,3249078,https://www.airbnb.com/rooms/3249078,40.6906,-73.99339,Brooklyn
21919,3250685,https://www.airbnb.com/rooms/3250685,40.80056,-73.93737,Manhattan
21923,3423516,https://www.airbnb.com/rooms/3423516,40.77547,-73.95127,Manhattan
21924,3420223,https://www.airbnb.com/rooms/3420223,40.70608,-73.93257,Brooklyn
21925,5279902,https://www.airbnb.com/rooms/5279902,40.73861,-73.99482,Manhattan
21926,989188722816855766,https://www.airbnb.com/rooms/989188722816855766,40.67747,-73.89278,Brooklyn
21927,3452835,https://www.airbnb.com/rooms/3452835,40.68469,-73.9654,Brooklyn
21928,3485146,https://www.airbnb.com/rooms/3485146,40.80681,-73.94752,Manhattan
21929,5385943,https://www.airbnb.com/rooms/5385943,40.83242,-73.93931,Manhattan
21930,6259928,https://www.airbnb.com/rooms/6259928,40.72739,-73.98411,Manhattan
21931,6279160,https://www.airbnb.com/rooms/6279160,40.78352,-73.97448,Manhattan
21932,39677451,https://www.airbnb.com/rooms/39677451,40.63231,-73.94628,Brooklyn
21934,1007919885673112663,https://www.airbnb.com/rooms/1007919885673112663,40.64179023278615,-73.97544950414944,Brooklyn
21936,49443360,https://www.airbnb.com/rooms/49443360,40.64317,-73.93869,Brooklyn
21938,5729530,https://www.airbnb.com/rooms/5729530,40.76939,-73.9504,Manhattan
21939,5567401,https://www.airbnb.com/rooms/5567401,40.70743,-73.94832,Brooklyn
21943,629608462165298732,https://www.airbnb.com/rooms/629608462165298732,40.75657,-73.83512,Queens
21945,6291454,https://www.airbnb.com/rooms/6291454,40.71772,-73.95534,Brooklyn
21946,629598168399561862,https://www.airbnb.com/rooms/629598168399561862,40.75451,-73.83537,Queens
21947,5847724,https://www.airbnb.com/rooms/5847724,40.68878,-73.91346,Brooklyn
21948,6257715,https://www.airbnb.com/rooms/6257715,40.6838,-73.96753,Brooklyn
21950,5821886,https://www.airbnb.com/rooms/5821886,40.71122,-73.95602,Brooklyn
21951,6333850,https://www.airbnb.com/rooms/6333850,40.6726,-73.92859,Brooklyn
21953,880514548120222566,https://www.airbnb.com/rooms/880514548120222566,40.67137137857315,-73.89349552456784,Brooklyn
21954,4752020,https://www.airbnb.com/rooms/4752020,40.83301,-73.9394,Manhattan
21956,4775737,https://www.airbnb.com/rooms/4775737,40.68236,-73.964,Brooklyn
21958,5969719,https://www.airbnb.com/rooms/5969719,40.7385,-73.92413,Queens
21960,4794322,https://www.airbnb.com/rooms/4794322,40.77232,-73.9581,Manhattan
21961,4814075,https://www.airbnb.com/rooms/4814075,40.72771,-73.98549,Manhattan
21962,646116286313431627,https://www.airbnb.com/rooms/646116286313431627,40.7233685,-73.99467229999999,Manhattan
21964,4825359,https://www.airbnb.com/rooms/4825359,40.73011,-73.95501,Brooklyn
21966,836435885170591095,https://www.airbnb.com/rooms/836435885170591095,40.65997051835218,-73.8423964427778,Queens
21967,6201730,https://www.airbnb.com/rooms/6201730,40.83562,-73.94581,Manhattan
21968,6105342,https://www.airbnb.com/rooms/6105342,40.8251,-73.93899,Manhattan
21969,4840841,https://www.airbnb.com/rooms/4840841,40.7202,-73.98667,Manhattan
21970,4907206,https://www.airbnb.com/rooms/4907206,40.7597,-73.99163,Manhattan
21971,4917122,https://www.airbnb.com/rooms/4917122,40.71322,-73.96551,Brooklyn
21973,6197119,https://www.airbnb.com/rooms/6197119,40.66161,-73.95644,Brooklyn
21974,5030646,https://www.airbnb.com/rooms/5030646,40.75394,-73.87986,Queens
21975,5038299,https://www.airbnb.com/rooms/5038299,40.68704,-73.98021,Brooklyn
21977,5077231,https://www.airbnb.com/rooms/5077231,40.77514,-73.95057,Manhattan
21978,777625717443377667,https://www.airbnb.com/rooms/777625717443377667,40.696069,-73.8454442,Queens
21979,5110541,https://www.airbnb.com/rooms/5110541,40.76918,-73.95738,Manhattan
21983,898322310635830570,https://www.airbnb.com/rooms/898322310635830570,40.730657,-73.988651,Manhattan
21985,22794719,https://www.airbnb.com/rooms/22794719,40.8787,-73.87111,Bronx
21986,7310330,https://www.airbnb.com/rooms/7310330,40.72254,-73.98585,Manhattan
21987,912564280104717218,https://www.airbnb.com/rooms/912564280104717218,40.65385829268988,-73.95381083887897,Brooklyn
21988,5164045,https://www.airbnb.com/rooms/5164045,40.68074,-73.92513,Brooklyn
21992,6447797,https://www.airbnb.com/rooms/6447797,40.71776,-73.99407,Manhattan
21993,7716489,https://www.airbnb.com/rooms/7716489,40.71331,-73.96347,Brooklyn
21994,7265118,https://www.airbnb.com/rooms/7265118,40.84708,-73.94258,Manhattan
21997,46667739,https://www.airbnb.com/rooms/46667739,40.753011,-73.995934,Manhattan
21998,31000783,https://www.airbnb.com/rooms/31000783,40.72609,-73.85876,Queens
22000,6555997,https://www.airbnb.com/rooms/6555997,40.719,-73.99451,Manhattan
22005,6571441,https://www.airbnb.com/rooms/6571441,40.68708,-73.95234,Brooklyn
22006,6628117,https://www.airbnb.com/rooms/6628117,40.71623,-73.96014,Brooklyn
22007,6642103,https://www.airbnb.com/rooms/6642103,40.67747,-73.91064,Brooklyn
22010,6638377,https://www.airbnb.com/rooms/6638377,40.68809,-73.97516,Brooklyn
22011,6644449,https://www.airbnb.com/rooms/6644449,40.71007,-73.94316,Brooklyn
22012,7515281,https://www.airbnb.com/rooms/7515281,40.67158,-73.93481,Brooklyn
22015,7545274,https://www.airbnb.com/rooms/7545274,40.76157,-73.96248,Manhattan
22016,6692975,https://www.airbnb.com/rooms/6692975,40.74489,-73.99164,Manhattan
22017,6705604,https://www.airbnb.com/rooms/6705604,40.87083,-73.88706,Bronx
22020,6676383,https://www.airbnb.com/rooms/6676383,40.68612,-73.95995,Brooklyn
22022,49134582,https://www.airbnb.com/rooms/49134582,40.74665,-73.91936,Queens
22024,49145224,https://www.airbnb.com/rooms/49145224,40.76287,-73.92597,Queens
22030,9343634,https://www.airbnb.com/rooms/9343634,40.74368,-73.97833,Manhattan
22031,49262417,https://www.airbnb.com/rooms/49262417,40.68774,-73.97993,Brooklyn
22033,49465882,https://www.airbnb.com/rooms/49465882,40.66204,-73.95869,Brooklyn
22037,7582834,https://www.airbnb.com/rooms/7582834,40.72768,-73.99071,Manhattan
22038,49548424,https://www.airbnb.com/rooms/49548424,40.66347,-73.99301,Brooklyn
22043,6794912,https://www.airbnb.com/rooms/6794912,40.86623,-73.91993,Manhattan
22045,6884147,https://www.airbnb.com/rooms/6884147,40.69296,-73.9242,Brooklyn
22048,667502,https://www.airbnb.com/rooms/667502,40.85234,-73.93822,Manhattan
22049,6950807,https://www.airbnb.com/rooms/6950807,40.75486,-73.91782,Queens
22050,6924400,https://www.airbnb.com/rooms/6924400,40.73127,-73.99941,Manhattan
22052,750593565955967910,https://www.airbnb.com/rooms/750593565955967910,40.71138,-73.95871,Brooklyn
22053,6933582,https://www.airbnb.com/rooms/6933582,40.76237,-73.92069,Queens
22054,6939758,https://www.airbnb.com/rooms/6939758,40.74221,-73.98081,Manhattan
22055,6939859,https://www.airbnb.com/rooms/6939859,40.70492,-73.93671,Brooklyn
22056,6988265,https://www.airbnb.com/rooms/6988265,40.85009,-73.93979,Manhattan
22057,6990524,https://www.airbnb.com/rooms/6990524,40.74074,-73.98187,Manhattan
22060,1195260,https://www.airbnb.com/rooms/1195260,40.64943,-73.93557,Brooklyn
22061,7024538,https://www.airbnb.com/rooms/7024538,40.69382,-73.99334,Brooklyn
22062,7665764,https://www.airbnb.com/rooms/7665764,40.73959,-73.91912,Queens
22063,7031803,https://www.airbnb.com/rooms/7031803,40.81051,-73.9444,Manhattan
22064,833478063763434305,https://www.airbnb.com/rooms/833478063763434305,40.86889137531927,-73.89330435948709,Bronx
22065,7093122,https://www.airbnb.com/rooms/7093122,40.72123,-73.99513,Manhattan
22066,7127684,https://www.airbnb.com/rooms/7127684,40.69528,-73.92327,Brooklyn
22068,7697256,https://www.airbnb.com/rooms/7697256,40.78486,-73.97761,Manhattan
22069,7041968,https://www.airbnb.com/rooms/7041968,40.80646,-73.95346,Manhattan
22070,7105865,https://www.airbnb.com/rooms/7105865,40.83664,-73.94572,Manhattan
22072,905002198043073531,https://www.airbnb.com/rooms/905002198043073531,40.70746,-73.89633,Queens
22073,7700741,https://www.airbnb.com/rooms/7700741,40.81484,-73.95065,Manhattan
22075,7789678,https://www.airbnb.com/rooms/7789678,40.81483,-73.9609,Manhattan
22076,7226624,https://www.airbnb.com/rooms/7226624,40.69499,-73.9469,Brooklyn
22079,7801023,https://www.airbnb.com/rooms/7801023,40.65757,-73.95015,Brooklyn
22080,36698970,https://www.airbnb.com/rooms/36698970,40.82743,-73.95114,Manhattan
22081,7798935,https://www.airbnb.com/rooms/7798935,40.6342,-73.95645,Brooklyn
22082,7828204,https://www.airbnb.com/rooms/7828204,40.74447,-73.92547,Queens
22083,14575138,https://www.airbnb.com/rooms/14575138,40.83393,-73.92499,Bronx
22084,50190755,https://www.airbnb.com/rooms/50190755,40.87039,-73.89849,Bronx
22086,760108051671400285,https://www.airbnb.com/rooms/760108051671400285,40.82708,-73.87756,Bronx
22087,7869449,https://www.airbnb.com/rooms/7869449,40.70019,-73.92012,Brooklyn
22088,7864877,https://www.airbnb.com/rooms/7864877,40.80193,-73.94982,Manhattan
22089,857528404754752841,https://www.airbnb.com/rooms/857528404754752841,40.71770242150361,-73.96487012513224,Brooklyn
22090,858387637082439739,https://www.airbnb.com/rooms/858387637082439739,40.8597562074452,-73.92726128761588,Manhattan
22091,7933400,https://www.airbnb.com/rooms/7933400,40.76422,-73.93169,Queens
22092,52407383,https://www.airbnb.com/rooms/52407383,40.68087,-73.97462,Brooklyn
22093,51357616,https://www.airbnb.com/rooms/51357616,40.76387,-73.88042,Queens
22094,806209199376610940,https://www.airbnb.com/rooms/806209199376610940,40.7489783,-73.97653319999999,Manhattan
22095,43267372,https://www.airbnb.com/rooms/43267372,40.71862,-73.99574,Manhattan
22096,51387723,https://www.airbnb.com/rooms/51387723,40.637901306152344,-73.93888092041016,Brooklyn
22097,52496420,https://www.airbnb.com/rooms/52496420,40.77864,-73.95103,Manhattan
22098,7913704,https://www.airbnb.com/rooms/7913704,40.82457,-73.94984,Manhattan
22100,714525159374684074,https://www.airbnb.com/rooms/714525159374684074,40.73371599753747,-73.84870569983067,Queens
22101,8000640,https://www.airbnb.com/rooms/8000640,40.69485,-73.96254,Brooklyn
22103,8033860,https://www.airbnb.com/rooms/8033860,40.857,-73.93354,Manhattan
22104,8011605,https://www.airbnb.com/rooms/8011605,40.71817,-73.99431,Manhattan
22105,8014298,https://www.airbnb.com/rooms/8014298,40.66852,-73.93273,Brooklyn
22107,2968070,https://www.airbnb.com/rooms/2968070,40.75864,-73.98824,Manhattan
22108,8042732,https://www.airbnb.com/rooms/8042732,40.68646,-73.95197,Brooklyn
22109,8101848,https://www.airbnb.com/rooms/8101848,40.68834,-73.9749,Brooklyn
22113,49701148,https://www.airbnb.com/rooms/49701148,40.82264,-73.95106,Manhattan
22114,1024647,https://www.airbnb.com/rooms/1024647,40.8769982,-73.88626049999999,Bronx
22115,917242831543515462,https://www.airbnb.com/rooms/917242831543515462,40.71341634431361,-73.94169966660442,Brooklyn
